source,work_id,title,model,prompt,negative_prompt,steps,scale,sampler,width,height,image_url
aitag.win,147075674,Solo View,NovelAI Diffusion V4.5 4BDE2A90,"fur dataset,murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl,girl posing in the middle of the view,view of girl's full body,legs cropped,standing still,solo,no tilt view,very aesthetic,masterpiece,no text girl,dancer,ornaments,veil,dark skin,black hair,mature,black short seethrough cloths,sex slave,natural long hair,glossy skin,black bikini",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147075674_p61.webp
aitag.win,147075674,Solo View,NovelAI Diffusion V4.5 4BDE2A90,"fur dataset,murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl,girl posing in the middle of the view,view of girl's full body,legs cropped,standing still,solo,no tilt view,very aesthetic,masterpiece,no text girl,dancer,ornaments,veil,dark skin,black hair,mature,black short seethrough cloths,sex slave,natural long hair,glossy skin,black bikini",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147075674_p62.webp
aitag.win,147075674,Solo View,NovelAI Diffusion V4.5 4BDE2A90,"fur dataset,murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,1girl,girl posing in the middle of the view,view of girl's full body,legs cropped,standing still,solo,no tilt view,very aesthetic,masterpiece,no text girl,dancer,ornaments,veil,dark skin,black hair,mature,black short seethrough cloths,sex slave,natural long hair,glossy skin,black bikini",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147075674_p63.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,portrait,face only,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p0.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,large breasts,school uniform,white background,portrait,face only,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p1.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,upper body,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p2.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,upper body,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p3.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,upper body,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p4.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,cowboy shot,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p5.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,cowboy shot,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p6.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,cowboy shot,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p7.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,cowboy shot,back,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p8.webp
aitag.win,147253250,戸倉ミサキ,NovelAI Diffusion V4.5 4BDE2A90,"solo,1girl,tokura misaki anime,,cardfight!! vanguard,in_idolmaster_style,artist:cyclonereizei,artist:ishigaki_takashi,school uniform,white background,full body,yokozuwari,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/108332495/147253250_p9.webp
aitag.win,147184317,Humiliated by her rival 2,NovelAI Diffusion V4.5 4BDE2A90,"soft colors,feet on foreground,woman on background,feet on foreground,half-closed eyes,highres,absurdres,masterpiece,foreshortening,depth of field,blush,bare legs,soles,arched soles,detailed soles,foot focus,feet,detailed feet,barefoot,toes,legs,smelly,smelly feet,steam,steaming body,looking at another,licking foot,sweaty feet,three quarter view,both feet visible,mansion,sitting on chair,hand on own face,upper teeth,feet on table,white gloves,feet together,smile,femdom,very aesthetic,masterpiece,no text luviagelita edelfelt,tohsaka rin",,,,,,,https://ai-img.10118899.xyz/NAI/116897374/147184317_p0.webp
aitag.win,147122883,lz bry腋見せ,NovelAI Diffusion V4.5 1229B44F,"Lize Helesta,and Saotome Berry 1st costume,standing close and facing each other,both looking directly at the viewer with seductive expressions.,sound effect,motion blur,japanese onomatope,comic sound effects,fril sleeve,Lize Helesta on the left,Saotome Berry on the right. Both raising one arm to clearly expose their smooth armpits,the other hand gently resting on each other's waist.,white background,detailed faces,beautiful eyes,long hair flowing naturally,high detail,masterpiece,best quality,sharp focus,cinematic lighting,anime style,very aesthetic,masterpiece,no text",,,,,,,https://ai-img.10118899.xyz/NAI/111771324/147122883_p0.webp
aitag.win,147247031,爱音,NovelAI Diffusion V4.5 1229B44F,"broken tooth,broken fang on hand,tooth",,,,,,,https://ai-img.10118899.xyz/NAI/16090990/147247031_p0.webp
aitag.win,147247031,爱音,NovelAI Diffusion V4.5 1229B44F,"broken tooth,broken fang on hand,tooth",,,,,,,https://ai-img.10118899.xyz/NAI/16090990/147247031_p1.webp
aitag.win,147061029,Character Reference Sheet 4,NovelAI Diffusion V4.5 4BDE2A90,"murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,lining up same character turnaround sheet,neutral pose,standing,consistent design,a front view of full frontbody,a side view of full sidebody,a back view of full backbody,a upper body close cropped view of character,a 45 degree tilted close cropped view of character head,a side close cropped view of character head,white background,concept art style,very aesthetic,masterpiece,no text girl,cute,complete black wolf girl,flipped furs,furred limbs,furred shoulders,white eyes,white skin,mature,very long furry black hair,natural,tail,no cloth,furred thighs,no bareskin legs,dark gray rags bikini,naked reversed bunny",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147061029_p0.webp
aitag.win,147061029,Character Reference Sheet 4,NovelAI Diffusion V4.5 4BDE2A90,"murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,lining up same character turnaround sheet,neutral pose,standing,consistent design,a front view of full frontbody,a side view of full sidebody,a back view of full backbody,a upper body close cropped view of character,a 45 degree tilted close cropped view of character head,a side close cropped view of character head,white background,concept art style,very aesthetic,masterpiece,no text girl,soldier,spy,only black bodytight suit,short black hair,huge breasts,highheel thighhigh boots,shiny body",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147061029_p1.webp
aitag.win,147061029,Character Reference Sheet 4,NovelAI Diffusion V4.5 4BDE2A90,"murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,lining up same character turnaround sheet,neutral pose,standing,consistent design,a front view of full frontbody,a side view of full sidebody,a back view of full backbody,a upper body close cropped view of character,a 45 degree tilted close cropped view of character head,a side close cropped view of character head,white background,concept art style,very aesthetic,masterpiece,no text girl,on legs,bikini top,short dancer cloth,violet color,ornaments,huge breasts,pony tail hair,lamia,snake girl,pale white skin,violet scales",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147061029_p2.webp
aitag.win,147061029,Character Reference Sheet 4,NovelAI Diffusion V4.5 4BDE2A90,"murata_yuusuke,zunta,honjou_raita,channelcaststation,eeeeee,ratatat74,masterpiece,best quality,ultra-detailed,highly detailed anime style,proper ratio body,cinematic composition,realistic shading,beautiful lighting,color balance,sharp focus,clean lines,smooth rendering,vivid colors,shallow depth of field,dramatic lighting,extreme shadows,cinematic atmosphere,balanced composition,depth and volume,detailed background,lining up same character turnaround sheet,neutral pose,standing,consistent design,a front view of full frontbody,a side view of full sidebody,a back view of full backbody,a upper body close cropped view of character,a 45 degree tilted close cropped view of character head,a side close cropped view of character head,white background,concept art style,very aesthetic,masterpiece,no text girl,dancer,ornaments,veil,dark skin,black hair,mature,short seethrough cloths,sex slave,natural hair,glossy skin,black bikini",,,,,,,https://ai-img.10118899.xyz/NAI/44608842/147061029_p3.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from side,focus legs,vivid,game cg,glistening skin,8k,side view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p0.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from side,focus legs,vivid,game cg,glistening skin,8k,side view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p1.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,bird eye view,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p2.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from above,focus ass,vivid,game cg,glistening skin,8k,above view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,Fold hands behind own back,bending forward,top down bottom up,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p3.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,Fold hands behind own back,bending forward,top down bottom up,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p4.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p5.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from above,focus ass,vivid,game cg,glistening skin,8k,above view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,Fold hands behind own back,bending forward,top down bottom up,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p6.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,bird eye view,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,Fold hands behind own back,bending forward,top down bottom up,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p7.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from front,focus legs,vivid,game cg,glistening skin,8k,front view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p8.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p9.webp
aitag.win,147254278,ティアーユ・ルナティーク　水着,NovelAI Diffusion V4.5 4BDE2A90,"japanese sound effect,mutimuti sound onomatopoeia,3d background is shiny sand beach,gleaming sea,blue light sky,ocean view,nsfw,hyperrealistic,masterpiece,anime colored,ultra detailed,illustration,an extremely delicate and beautiful,extremely detailed CG,high resolution,production art,textile shading,from back,focus ass,vivid,game cg,glistening skin,8k,behind view angle,bird eye view,very aesthetic,masterpiece,no text spoken sound effect,breathing sound effect,mutimuti sound onomatopoeia,tearju lunatiquei to love-rubikini,thin rail skinny body,best quality,ultra detailed,8k,absurdres,beautiful higher tall woman,12 heads proportion,extremely tall and leggy,high waist,very long slender legs,model body,slim athletic build,cinched narrow waist,flared wide hips,prominent large breasts,voluptuous round buttocks,toned and firm thighs,subtle muscle definition visible on inner upper thighs near groin,slight muscular lines on thighs,wearing minimal dark blue bikini with delicate string,dark blue thin bikini,dark blue heel sandal,thighs band holder,bikini digging into body,skin heavily covered in slippery lotion,lewd glistening oily skin,slick wet shiny body,erotic oily reflections and highlights,full body visible,elegant full body pose,standing with legs apart to show full figure,arms slightly raised,balanced dynamic pose,detailed realistic skin texture,oil droplets,seductive alluring gaze,gentle smile,gleaming lips,gleaming sweat,gleaming eyes,crazy hot eyes,covered invisible nipples,hide nipples,erotic face,white nipples,deep heavy hip,gravity gigantic hip,melting softy breasts,pressing crushed breasts,crushing dented breasts,liquidity deformed breasts,glasses,green eyes",,,,,,,https://ai-img.10118899.xyz/NAI/103862957/147254278_p10.webp
